"decision","photo_name","fish_ID","start_time"
"include_80_90","r04727_crop_l.b0011.16_start_240_resid_322.PNG","l.b0011.16",240
"include_80_90","r04728_crop_l.b0021.27_start_120_resid_322.PNG","l.b0021.27",120
"include_80_90","r04729_crop_l.b0030.16_start_240_resid_322.PNG","l.b0030.16",240
"include_80_90","r04730_crop_l.b0033.7_start_210_resid_322.PNG","l.b0033.7",210
"include_80_90","r04733_crop_l.b0044.4_start_0_resid_322.PNG","l.b0044.4",0
"include_80_90","r04734_crop_l.b0049.32_start_0_resid_322.PNG","l.b0049.32",0
"include_80_90","r04735_crop_l.b0052.22_start_60_resid_322.PNG","l.b0052.22",60
"include_80_90","r04736_crop_l.b0054.44_start_180_resid_322.PNG","l.b0054.44",180
"include_80_90","r04737_crop_l.b0056.40_start_180_resid_322.PNG","l.b0056.40",180
"include_80_90","r04738_crop_w.b0032.16_start_90_resid_322.PNG","w.b0032.16",90
"include_80_90","r04739_crop_w.b0032.21_start_210_resid_322.PNG","w.b0032.21",210
"include_80_90","r04740_crop_w.b0051.12_start_30_resid_322.PNG","w.b0051.12",30
"include_80_90","r04743_crop_l.b0012.48_start_180_resid_321.PNG","l.b0012.48",180
"include_80_90","r04744_crop_l.b0013.37_start_90_resid_321.PNG","l.b0013.37",90
"include_80_90","r04746_crop_l.b0017.9_start_90_resid_321.PNG","l.b0017.9",90
"include_80_90","r04752_crop_l.b0038.13_start_120_resid_321.PNG","l.b0038.13",120
"include_80_90","r04753_crop_l.b0040.30_start_240_resid_321.PNG","l.b0040.30",240
"include_80_90","r04757_crop_l.b0046.35_start_240_resid_321.PNG","l.b0046.35",240
"include_80_90","r04761_crop_l.b0057.4_start_120_resid_321.PNG","l.b0057.4",120
"include_80_90","r04763_crop_w.b0037.16_start_150_resid_321.PNG","w.b0037.16",150
"include_80_90","r04766_crop_w.b0054.6_start_210_resid_321.PNG","w.b0054.6",210
"include_80_90","r04768_crop_l.b0012.28_start_60_resid_320.PNG","l.b0012.28",60
"include_80_90","r04769_crop_l.b0013.22_start_180_resid_320.PNG","l.b0013.22",180
"include_80_90","r04773_crop_l.b0031.16_start_240_resid_320.PNG","l.b0031.16",240
"include_80_90","r04775_crop_l.b0032.22_start_180_resid_320.PNG","l.b0032.22",180
"include_80_90","r04779_crop_w.b0024.16_start_150_resid_320.PNG","w.b0024.16",150
"include_80_90","r04780_crop_w.b0034.19_start_210_resid_320.PNG","w.b0034.19",210
"include_80_90","r04790_crop_l.b0056.30_start_180_resid_319.PNG","l.b0056.30",180
"include_80_90","r04792_crop_w.b0020.20_start_30_resid_319.PNG","w.b0020.20",30
"include_80_90","r04794_crop_w.b0040.8_start_60_resid_319.PNG","w.b0040.8",60
"include_80_90","r04797_crop_l.b0028.36_start_120_resid_318.PNG","l.b0028.36",120
"include_80_90","r04798_crop_l.b0031.52_start_180_resid_318.PNG","l.b0031.52",180
"include_80_90","r04802_crop_w.b0019.13_start_150_resid_318.PNG","w.b0019.13",150
"include_80_90","r04803_crop_w.b0019.20_start_30_resid_318.PNG","w.b0019.20",30
"include_80_90","r04805_crop_w.b0033.7_start_210_resid_318.PNG","w.b0033.7",210
"include_80_90","r04810_crop_l.b0010.48_start_0_resid_317.PNG","l.b0010.48",0
"include_80_90","r04815_crop_l.b0031.26_start_120_resid_317.PNG","l.b0031.26",120
"include_80_90","r04816_crop_l.b0038.13_start_180_resid_317.PNG","l.b0038.13",180
"include_80_90","r04818_crop_l.b0049.18_start_60_resid_317.PNG","l.b0049.18",60
"include_80_90","r04819_crop_w.b0020.8_start_120_resid_317.PNG","w.b0020.8",120
"include_80_90","r04824_crop_w.b0045.25_start_90_resid_317.PNG","w.b0045.25",90
"include_80_90","r04828_crop_l.b0012.48_start_120_resid_316.PNG","l.b0012.48",120
"include_80_90","r04830_crop_l.b0014.43_start_0_resid_316.PNG","l.b0014.43",0
"include_80_90","r04839_crop_l.b0040.51_start_0_resid_316.PNG","l.b0040.51",0
"include_80_90","r04841_crop_l.b0047.32_start_180_resid_316.PNG","l.b0047.32",180
"include_80_90","r04846_crop_w.b0011.29_start_120_resid_316.PNG","w.b0011.29",120
"include_80_90","r04848_crop_w.b0013.11_start_60_resid_316.PNG","w.b0013.11",60
"include_80_90","r04851_crop_w.b0023.13_start_0_resid_316.PNG","w.b0023.13",0
"include_80_90","r04857_crop_l.b0016.12_start_60_resid_315.PNG","l.b0016.12",60
"include_80_90","r04860_crop_l.b0020.19_start_30_resid_315.PNG","l.b0020.19",30
"include_80_90","r04862_crop_l.b0034.30_start_240_resid_315.PNG","l.b0034.30",240
"include_80_90","r04864_crop_l.b0043.20_start_180_resid_315.PNG","l.b0043.20",180
"include_80_90","r04865_crop_l.b0044.24_start_210_resid_315.PNG","l.b0044.24",210
"include_80_90","r04867_crop_l.b0050.37_start_120_resid_315.PNG","l.b0050.37",120
"include_80_90","r04874_crop_w.b0055.28_start_150_resid_315.PNG","w.b0055.28",150
"include_80_90","r04875_crop_w.b0057.23_start_150_resid_315.PNG","w.b0057.23",150
"include_80_90","r04878_crop_l.b0021.23_start_0_resid_314.PNG","l.b0021.23",0
"include_80_90","r04881_crop_l.b0047.17_start_150_resid_314.PNG","l.b0047.17",150
"include_80_90","r04885_crop_w.b0024.24_start_90_resid_314.PNG","w.b0024.24",90
"include_80_90","r04888_crop_w.b0035.9_start_270_resid_314.PNG","w.b0035.9",270
"include_80_90","r04889_crop_w.b0043.5_start_120_resid_314.PNG","w.b0043.5",120
"include_80_90","r04891_crop_w.b0047.22_start_180_resid_314.PNG","w.b0047.22",180
"include_80_90","r04892_crop_w.b0053.22_start_150_resid_314.PNG","w.b0053.22",150
"include_80_90","r04896_crop_l.b0030.39_start_180_resid_313.PNG","l.b0030.39",180
"include_80_90","r04902_crop_w.b0028.29_start_270_resid_313.PNG","w.b0028.29",270
"include_80_90","r04903_crop_w.b0032.14_start_90_resid_313.PNG","w.b0032.14",90
"include_80_90","r04914_crop_l.b0024.53_start_180_resid_312.PNG","l.b0024.53",180
"include_80_90","r04916_crop_l.b0043.38_start_180_resid_312.PNG","l.b0043.38",180
"include_80_90","r04917_crop_l.b0056.58_start_210_resid_312.PNG","l.b0056.58",210
"include_80_90","r04920_crop_w.b0015.23_start_90_resid_312.PNG","w.b0015.23",90
"include_80_90","r04921_crop_w.b0019.11_start_210_resid_312.PNG","w.b0019.11",210
"include_80_90","r04923_crop_w.b0024.12_start_270_resid_312.PNG","w.b0024.12",270
"include_80_90","r04925_crop_w.b0032.11_start_150_resid_312.PNG","w.b0032.11",150
"include_80_90","r04926_crop_w.b0035.17_start_0_resid_312.PNG","w.b0035.17",0
"include_80_90","r04927_crop_w.b0042.25_start_0_resid_312.PNG","w.b0042.25",0
"include_80_90","r04931_crop_l.b0010.58_start_240_resid_311.PNG","l.b0010.58",240
"include_80_90","r04936_crop_l.b0029.31_start_0_resid_311.PNG","l.b0029.31",0
"include_80_90","r04938_crop_l.b0042.10_start_180_resid_311.PNG","l.b0042.10",180
"include_80_90","r04942_crop_l.b0049.16_start_60_resid_311.PNG","l.b0049.16",60
"include_80_90","r04947_crop_w.b0017.4_start_120_resid_311.PNG","w.b0017.4",120
"include_80_90","r04958_crop_w.b0051.3_start_30_resid_311.PNG","w.b0051.3",30
"include_80_90","r04959_crop_w.b0054.14_start_180_resid_311.PNG","w.b0054.14",180
"include_80_90","r04961_crop_l.b0012.34_start_60_resid_310.PNG","l.b0012.34",60
"include_80_90","r04964_crop_l.b0020.52_start_180_resid_310.PNG","l.b0020.52",180
"include_80_90","r04968_crop_l.b0050.31_start_60_resid_310.PNG","l.b0050.31",60
"include_80_90","r04969_crop_l.b0054.9_start_120_resid_310.PNG","l.b0054.9",120
"include_80_90","r04970_crop_w.b0012.23_start_270_resid_310.PNG","w.b0012.23",270
"include_80_90","r04972_crop_w.b0032.11_start_90_resid_310.PNG","w.b0032.11",90
"include_80_90","r04974_crop_w.b0034.19_start_30_resid_310.PNG","w.b0034.19",30
"include_80_90","r04976_crop_w.b0048.18_start_270_resid_310.PNG","w.b0048.18",270
"include_80_90","r04979_crop_l.b0019.1_start_60_resid_309.PNG","l.b0019.1",60
"include_80_90","r04980_crop_l.b0019.31_start_90_resid_309.PNG","l.b0019.31",90
"include_80_90","r04983_crop_l.b0027.60_start_30_resid_309.PNG","l.b0027.60",30
"include_80_90","r04987_crop_l.b0034.21_start_0_resid_309.PNG","l.b0034.21",0
"include_80_90","r04988_crop_l.b0046.7_start_240_resid_309.PNG","l.b0046.7",240
"include_80_90","r04992_crop_w.b0037.15_start_90_resid_309.PNG","w.b0037.15",90
"include_80_90","r04994_crop_l.b0010.52_start_90_resid_308.PNG","l.b0010.52",90
"include_80_90","r04998_crop_l.b0029.11_start_150_resid_308.PNG","l.b0029.11",150
"include_80_90","r04999_crop_l.b0029.6_start_60_resid_308.PNG","l.b0029.6",60
"include_80_90","r05002_crop_w.b0011.21_start_150_resid_308.PNG","w.b0011.21",150
"include_80_90","r05003_crop_w.b0014.11_start_180_resid_308.PNG","w.b0014.11",180
"include_80_90","r05004_crop_w.b0025.5_start_60_resid_308.PNG","w.b0025.5",60
"include_80_90","r05005_crop_w.b0038.4_start_240_resid_308.PNG","w.b0038.4",240
"include_80_90","r05012_crop_l.b0026.49_start_150_resid_307.PNG","l.b0026.49",150
"include_80_90","r05021_crop_l.b0050.13_start_60_resid_307.PNG","l.b0050.13",60
"include_80_90","r05022_crop_l.b0051.3_start_0_resid_307.PNG","l.b0051.3",0
"include_80_90","r05023_crop_w.b0018.11_start_0_resid_307.PNG","w.b0018.11",0
"include_80_90","r05029_crop_w.b0040.16_start_30_resid_307.PNG","w.b0040.16",30
"include_80_90","r05033_crop_l.b0014.25_start_30_resid_306.PNG","l.b0014.25",30
"include_80_90","r05035_crop_l.b0021.5_start_60_resid_306.PNG","l.b0021.5",60
"include_80_90","r05047_crop_w.b0025.4_start_90_resid_306.PNG","w.b0025.4",90
"include_80_90","r05048_crop_w.b0035.3_start_150_resid_306.PNG","w.b0035.3",150
"include_80_90","r05050_crop_w.b0051.4_start_60_resid_306.PNG","w.b0051.4",60
"include_80_90","r05054_crop_l.b0018.11_start_120_resid_305.PNG","l.b0018.11",120
"include_80_90","r05055_crop_l.b0033.56_start_150_resid_305.PNG","l.b0033.56",150
"include_80_90","r05057_crop_l.b0048.52_start_180_resid_305.PNG","l.b0048.52",180
"include_80_90","r05062_crop_l.b0026.7_start_60_resid_304.PNG","l.b0026.7",60
"include_80_90","r05066_crop_l.b0046.5_start_90_resid_304.PNG","l.b0046.5",90
"include_80_90","r05069_crop_l.b0049.10_start_0_resid_304.PNG","l.b0049.10",0
"include_80_90","r05070_crop_l.b0052.12_start_30_resid_304.PNG","l.b0052.12",30
"include_80_90","r05083_crop_w.b0057.7_start_60_resid_304.PNG","w.b0057.7",60
"include_80_90","r05084_crop_l.b0011.35_start_120_resid_303.PNG","l.b0011.35",120
"include_80_90","r05085_crop_l.b0018.35_start_270_resid_303.PNG","l.b0018.35",270
"include_80_90","r05087_crop_l.b0030.20_start_30_resid_303.PNG","l.b0030.20",30
"include_80_90","r05089_crop_l.b0037.13_start_240_resid_303.PNG","l.b0037.13",240
"include_80_90","r05094_crop_l.b0049.24_start_240_resid_303.PNG","l.b0049.24",240
"include_80_90","r05103_crop_w.b0047.22_start_60_resid_303.PNG","w.b0047.22",60
"include_80_90","r05112_crop_l.b0029.43_start_60_resid_302.PNG","l.b0029.43",60
"include_80_90","r05119_crop_w.b0042.19_start_90_resid_302.PNG","w.b0042.19",90
"include_80_90","r05120_crop_w.b0047.30_start_210_resid_302.PNG","w.b0047.30",210
"include_80_90","r05121_crop_l.b0012.21_start_90_resid_301.PNG","l.b0012.21",90
"include_80_90","r05123_crop_l.b0019.29_start_180_resid_301.PNG","l.b0019.29",180
"include_80_90","r05124_crop_l.b0028.8_start_180_resid_301.PNG","l.b0028.8",180
"include_80_90","r05126_crop_l.b0037.38_start_210_resid_301.PNG","l.b0037.38",210
"include_80_90","r05128_crop_l.b0052.32_start_0_resid_301.PNG","l.b0052.32",0
"include_80_90","r05129_crop_l.b0053.15_start_180_resid_301.PNG","l.b0053.15",180
"include_80_90","r05139_crop_l.b0013.14_start_240_resid_300.PNG","l.b0013.14",240
"include_80_90","r05141_crop_l.b0016.2_start_60_resid_300.PNG","l.b0016.2",60
"include_80_90","r05148_crop_l.b0042.10_start_120_resid_300.PNG","l.b0042.10",120
"include_80_90","r05149_crop_l.b0043.8_start_180_resid_300.PNG","l.b0043.8",180
"include_80_90","r05152_crop_w.b0025.2_start_30_resid_300.PNG","w.b0025.2",30
"include_80_90","r05154_crop_w.b0029.3_start_0_resid_300.PNG","w.b0029.3",0
"include_80_90","r05155_crop_w.b0048.26_start_180_resid_300.PNG","w.b0048.26",180
"include_80_90","r05160_crop_l.b0014.17_start_120_resid_299.PNG","l.b0014.17",120
"include_80_90","r05163_crop_l.b0017.17_start_60_resid_299.PNG","l.b0017.17",60
"include_80_90","r05165_crop_l.b0020.42_start_120_resid_299.PNG","l.b0020.42",120
"include_80_90","r05170_crop_l.b0033.12_start_180_resid_299.PNG","l.b0033.12",180
"include_80_90","r05178_crop_w.b0014.29_start_90_resid_299.PNG","w.b0014.29",90
"include_80_90","r05180_crop_w.b0027.13_start_270_resid_299.PNG","w.b0027.13",270
"include_80_90","r05181_crop_w.b0028.1_start_90_resid_299.PNG","w.b0028.1",90
"include_80_90","r05184_crop_w.b0043.15_start_270_resid_299.PNG","w.b0043.15",270
"include_80_90","r05185_crop_w.b0044.23_start_30_resid_299.PNG","w.b0044.23",30
"include_80_90","r05186_crop_w.b0055.22_start_120_resid_299.PNG","w.b0055.22",120
"include_80_90","r05188_crop_l.b0018.30_start_60_resid_298.PNG","l.b0018.30",60
"include_80_90","r05189_crop_l.b0023.44_start_150_resid_298.PNG","l.b0023.44",150
"include_80_90","r05192_crop_l.b0027.2_start_120_resid_298.PNG","l.b0027.2",120
"include_80_90","r05195_crop_l.b0030.1_start_150_resid_298.PNG","l.b0030.1",150
"include_80_90","r05197_crop_l.b0031.23_start_180_resid_298.PNG","l.b0031.23",180
"include_80_90","r05200_crop_l.b0047.13_start_270_resid_298.PNG","l.b0047.13",270
"include_80_90","r05205_crop_w.b0030.7_start_210_resid_298.PNG","w.b0030.7",210
"include_80_90","r05206_crop_w.b0032.1_start_210_resid_298.PNG","w.b0032.1",210
"include_80_90","r05217_crop_l.b0044.2_start_0_resid_297.PNG","l.b0044.2",0
"include_80_90","r05219_crop_l.b0050.35_start_120_resid_297.PNG","l.b0050.35",120
"include_80_90","r05220_crop_w.b0013.7_start_180_resid_297.PNG","w.b0013.7",180
"include_80_90","r05224_crop_w.b0027.5_start_60_resid_297.PNG","w.b0027.5",60
"include_80_90","r05225_crop_w.b0027.6_start_90_resid_297.PNG","w.b0027.6",90
"include_80_90","r05230_crop_w.b0051.16_start_90_resid_297.PNG","w.b0051.16",90
"include_80_90","r05231_crop_w.b0053.7_start_150_resid_297.PNG","w.b0053.7",150
"include_80_90","r05232_crop_l.b0010.40_start_210_resid_296.PNG","l.b0010.40",210
"include_80_90","r05237_crop_l.b0024.49_start_150_resid_296.PNG","l.b0024.49",150
"include_80_90","r05238_crop_l.b0027.14_start_270_resid_296.PNG","l.b0027.14",270
"include_80_90","r05242_crop_l.b0046.28_start_180_resid_296.PNG","l.b0046.28",180
"include_80_90","r05243_crop_l.b0047.23_start_150_resid_296.PNG","l.b0047.23",150
"include_80_90","r05244_crop_l.b0048.50_start_210_resid_296.PNG","l.b0048.50",210
"include_80_90","r05247_crop_w.b0019.19_start_210_resid_296.PNG","w.b0019.19",210
"include_80_90","r05251_crop_w.b0047.26_start_270_resid_296.PNG","w.b0047.26",270
"include_80_90","r05253_crop_l.b0012.5_start_180_resid_295.PNG","l.b0012.5",180
"include_80_90","r05255_crop_l.b0015.47_start_60_resid_295.PNG","l.b0015.47",60
"include_80_90","r05259_crop_l.b0045.44_start_120_resid_295.PNG","l.b0045.44",120
"include_80_90","r05261_crop_l.b0055.45_start_180_resid_295.PNG","l.b0055.45",180
"include_80_90","r05269_crop_w.b0047.22_start_0_resid_295.PNG","w.b0047.22",0
"include_80_90","r05279_crop_l.b0028.52_start_120_resid_294.PNG","l.b0028.52",120
"include_80_90","r05281_crop_l.b0036.35_start_60_resid_294.PNG","l.b0036.35",60
"include_80_90","r05285_crop_l.b0057.11_start_270_resid_294.PNG","l.b0057.11",270
"include_80_90","r05289_crop_w.b0044.23_start_90_resid_294.PNG","w.b0044.23",90
"include_80_90","r05293_crop_l.b0016.1_start_120_resid_293.PNG","l.b0016.1",120
"include_80_90","r05298_crop_l.b0040.11_start_240_resid_293.PNG","l.b0040.11",240
"include_80_90","r05300_crop_l.b0043.19_start_0_resid_293.PNG","l.b0043.19",0
"include_80_90","r05304_crop_l.b0050.33_start_180_resid_293.PNG","l.b0050.33",180
"include_80_90","r05310_crop_w.b0019.13_start_270_resid_293.PNG","w.b0019.13",270
"include_80_90","r05313_crop_w.b0033.23_start_270_resid_293.PNG","w.b0033.23",270
"include_80_90","r05315_crop_w.b0040.29_start_90_resid_293.PNG","w.b0040.29",90
"include_80_90","r05319_crop_l.b0014.39_start_210_resid_292.PNG","l.b0014.39",210
"include_80_90","r05320_crop_l.b0015.10_start_0_resid_292.PNG","l.b0015.10",0
"include_80_90","r05321_crop_l.b0016.39_start_180_resid_292.PNG","l.b0016.39",180
"include_80_90","r05322_crop_l.b0016.50_start_270_resid_292.PNG","l.b0016.50",270
"include_80_90","r05324_crop_l.b0022.34_start_120_resid_292.PNG","l.b0022.34",120
"include_80_90","r05325_crop_l.b0028.14_start_60_resid_292.PNG","l.b0028.14",60
"include_80_90","r05328_crop_l.b0031.36_start_60_resid_292.PNG","l.b0031.36",60
"include_80_90","r05331_crop_l.b0038.41_start_240_resid_292.PNG","l.b0038.41",240
"include_80_90","r05334_crop_l.b0046.52_start_180_resid_292.PNG","l.b0046.52",180
"include_80_90","r05335_crop_l.b0049.11_start_240_resid_292.PNG","l.b0049.11",240
"include_80_90","r05340_crop_w.b0022.4_start_270_resid_292.PNG","w.b0022.4",270
"include_80_90","r05343_crop_w.b0051.14_start_180_resid_292.PNG","w.b0051.14",180
"include_80_90","r05346_crop_l.b0019.45_start_150_resid_291.PNG","l.b0019.45",150
"include_80_90","r05348_crop_l.b0031.13_start_180_resid_291.PNG","l.b0031.13",180
"include_80_90","r05351_crop_l.b0046.49_start_0_resid_291.PNG","l.b0046.49",0
"include_80_90","r05352_crop_l.b0050.16_start_60_resid_291.PNG","l.b0050.16",60
"include_80_90","r05354_crop_l.b0050.36_start_240_resid_291.PNG","l.b0050.36",240
"include_80_90","r05358_crop_w.b0025.26_start_270_resid_291.PNG","w.b0025.26",270
"include_80_90","r05360_crop_w.b0029.23_start_30_resid_291.PNG","w.b0029.23",30
"include_80_90","r05365_crop_w.b0052.23_start_0_resid_291.PNG","w.b0052.23",0
"include_80_90","r05367_crop_l.b0015.38_start_240_resid_290.PNG","l.b0015.38",240
"include_80_90","r05369_crop_l.b0023.57_start_60_resid_290.PNG","l.b0023.57",60
"include_80_90","r05370_crop_l.b0024.56_start_210_resid_290.PNG","l.b0024.56",210
"include_80_90","r05375_crop_l.b0042.30_start_240_resid_290.PNG","l.b0042.30",240
"include_80_90","r05376_crop_l.b0049.13_start_240_resid_290.PNG","l.b0049.13",240
"include_80_90","r05377_crop_l.b0049.44_start_0_resid_290.PNG","l.b0049.44",0
"include_80_90","r05381_crop_w.b0039.1_start_30_resid_290.PNG","w.b0039.1",30
"include_80_90","r05382_crop_w.b0046.17_start_210_resid_290.PNG","w.b0046.17",210
"include_80_90","r05384_crop_l.b0013.51_start_0_resid_289.PNG","l.b0013.51",0
"include_80_90","r05385_crop_l.b0017.45_start_120_resid_289.PNG","l.b0017.45",120
"include_80_90","r05389_crop_l.b0026.28_start_150_resid_289.PNG","l.b0026.28",150
"include_80_90","r05390_crop_l.b0027.16_start_60_resid_289.PNG","l.b0027.16",60
"include_80_90","r05393_crop_l.b0039.28_start_240_resid_289.PNG","l.b0039.28",240
"include_80_90","r05398_crop_l.b0056.14_start_120_resid_289.PNG","l.b0056.14",120
"include_80_90","r05401_crop_w.b0015.17_start_180_resid_289.PNG","w.b0015.17",180
"include_80_90","r05405_crop_w.b0034.16_start_60_resid_289.PNG","w.b0034.16",60
"include_80_90","r05409_crop_l.b0010.25_start_90_resid_288.PNG","l.b0010.25",90
"include_80_90","r05410_crop_l.b0023.43_start_240_resid_288.PNG","l.b0023.43",240
"include_80_90","r05412_crop_l.b0025.42_start_120_resid_288.PNG","l.b0025.42",120
"include_80_90","r05414_crop_l.b0029.15_start_120_resid_288.PNG","l.b0029.15",120
"include_80_90","r05415_crop_l.b0034.48_start_180_resid_288.PNG","l.b0034.48",180
"include_80_90","r05416_crop_w.b0011.30_start_270_resid_288.PNG","w.b0011.30",270
"include_80_90","r05420_crop_w.b0048.7_start_30_resid_288.PNG","w.b0048.7",30
"include_80_90","r05422_crop_l.b0010.18_start_180_resid_287.PNG","l.b0010.18",180
"include_80_90","r05427_crop_l.b0024.45_start_210_resid_287.PNG","l.b0024.45",210
"include_80_90","r05428_crop_l.b0026.49_start_30_resid_287.PNG","l.b0026.49",30
"include_80_90","r05429_crop_l.b0028.32_start_0_resid_287.PNG","l.b0028.32",0
"include_80_90","r05430_crop_l.b0029.42_start_60_resid_287.PNG","l.b0029.42",60
"include_80_90","r05432_crop_l.b0038.12_start_0_resid_287.PNG","l.b0038.12",0
"include_80_90","r05433_crop_l.b0040.41_start_150_resid_287.PNG","l.b0040.41",150
"include_80_90","r05435_crop_l.b0043.23_start_120_resid_287.PNG","l.b0043.23",120
"include_80_90","r05436_crop_l.b0045.17_start_150_resid_287.PNG","l.b0045.17",150
"include_80_90","r05437_crop_l.b0047.9_start_210_resid_287.PNG","l.b0047.9",210
"include_80_90","r05443_crop_w.b0032.13_start_30_resid_287.PNG","w.b0032.13",30
"include_80_90","r05458_crop_l.b0029.45_start_120_resid_286.PNG","l.b0029.45",120
"include_80_90","r05463_crop_l.b0049.25_start_60_resid_286.PNG","l.b0049.25",60
"include_80_90","r05465_crop_l.b0057.43_start_120_resid_286.PNG","l.b0057.43",120
"include_80_90","r05466_crop_w.b0014.10_start_90_resid_286.PNG","w.b0014.10",90
"include_80_90","r05467_crop_w.b0019.5_start_270_resid_286.PNG","w.b0019.5",270
"include_80_90","r05468_crop_w.b0020.24_start_90_resid_286.PNG","w.b0020.24",90
"include_80_90","r05472_crop_w.b0036.10_start_60_resid_286.PNG","w.b0036.10",60
"include_80_90","r05479_crop_l.b0024.1_start_210_resid_285.PNG","l.b0024.1",210
"include_80_90","r05481_crop_l.b0028.19_start_60_resid_285.PNG","l.b0028.19",60
"include_80_90","r05482_crop_l.b0028.23_start_240_resid_285.PNG","l.b0028.23",240
"include_80_90","r05484_crop_l.b0032.26_start_240_resid_285.PNG","l.b0032.26",240
"include_80_90","r05487_crop_l.b0043.12_start_60_resid_285.PNG","l.b0043.12",60
"include_80_90","r05489_crop_l.b0049.42_start_120_resid_285.PNG","l.b0049.42",120
"include_80_90","r05494_crop_w.b0020.7_start_60_resid_285.PNG","w.b0020.7",60
"include_80_90","r05496_crop_w.b0035.7_start_150_resid_285.PNG","w.b0035.7",150
"include_80_90","r05499_crop_w.b0054.1_start_270_resid_285.PNG","w.b0054.1",270
"include_80_90","r05506_crop_l.b0031.23_start_30_resid_284.PNG","l.b0031.23",30
"include_80_90","r05508_crop_l.b0039.37_start_150_resid_284.PNG","l.b0039.37",150
"include_80_90","r05509_crop_l.b0045.35_start_60_resid_284.PNG","l.b0045.35",60
"include_80_90","r05519_crop_w.b0038.26_start_120_resid_284.PNG","w.b0038.26",120
"include_80_90","r05520_crop_w.b0040.17_start_90_resid_284.PNG","w.b0040.17",90
"include_80_90","r05526_crop_l.b0011.54_start_240_resid_283.PNG","l.b0011.54",240
"include_80_90","r05528_crop_l.b0017.21_start_240_resid_283.PNG","l.b0017.21",240
"include_80_90","r05529_crop_l.b0018.8_start_0_resid_283.PNG","l.b0018.8",0
"include_80_90","r05534_crop_l.b0026.50_start_90_resid_283.PNG","l.b0026.50",90
"include_80_90","r05536_crop_l.b0028.39_start_120_resid_283.PNG","l.b0028.39",120
"include_80_90","r05537_crop_l.b0029.26_start_240_resid_283.PNG","l.b0029.26",240
"include_80_90","r05544_crop_w.b0026.12_start_150_resid_283.PNG","w.b0026.12",150
"include_80_90","r05547_crop_w.b0033.16_start_90_resid_283.PNG","w.b0033.16",90
"include_80_90","r05549_crop_w.b0043.23_start_240_resid_283.PNG","w.b0043.23",240
"include_80_90","r05551_crop_w.b0051.12_start_90_resid_283.PNG","w.b0051.12",90
"include_80_90","r05561_crop_l.b0034.47_start_180_resid_282.PNG","l.b0034.47",180
"include_80_90","r05565_crop_l.b0039.1_start_240_resid_282.PNG","l.b0039.1",240
"include_80_90","r05567_crop_l.b0043.19_start_180_resid_282.PNG","l.b0043.19",180
"include_80_90","r05568_crop_l.b0043.21_start_60_resid_282.PNG","l.b0043.21",60
"include_80_90","r05571_crop_w.b0015.26_start_150_resid_282.PNG","w.b0015.26",150
"include_80_90","r05578_crop_w.b0040.11_start_120_resid_282.PNG","w.b0040.11",120
"include_80_90","r05582_crop_l.b0011.37_start_180_resid_281.PNG","l.b0011.37",180
"include_80_90","r05583_crop_l.b0012.18_start_240_resid_281.PNG","l.b0012.18",240
"include_80_90","r05584_crop_l.b0018.3_start_180_resid_281.PNG","l.b0018.3",180
"include_80_90","r05586_crop_l.b0029.48_start_120_resid_281.PNG","l.b0029.48",120
"include_80_90","r05587_crop_l.b0040.8_start_120_resid_281.PNG","l.b0040.8",120
"include_80_90","r05589_crop_l.b0047.25_start_120_resid_281.PNG","l.b0047.25",120
"include_80_90","r05594_crop_w.b0026.17_start_60_resid_281.PNG","w.b0026.17",60
"include_80_90","r05595_crop_w.b0029.16_start_210_resid_281.PNG","w.b0029.16",210
"include_80_90","r05597_crop_w.b0036.4_start_180_resid_281.PNG","w.b0036.4",180
"include_80_90","r05598_crop_w.b0036.9_start_0_resid_281.PNG","w.b0036.9",0
"include_80_90","r05599_crop_w.b0045.15_start_120_resid_281.PNG","w.b0045.15",120
"include_80_90","r05604_crop_l.b0016.25_start_60_resid_280.PNG","l.b0016.25",60
"include_80_90","r05605_crop_l.b0016.9_start_60_resid_280.PNG","l.b0016.9",60
"include_80_90","r05616_crop_w.b0022.27_start_270_resid_280.PNG","w.b0022.27",270
"include_80_90","r05619_crop_w.b0039.5_start_30_resid_280.PNG","w.b0039.5",30
"include_80_90","r05620_crop_w.b0053.12_start_60_resid_280.PNG","w.b0053.12",60
"include_80_90","r05622_crop_l.b0019.45_start_120_resid_279.PNG","l.b0019.45",120
"include_80_90","r05623_crop_l.b0023.17_start_120_resid_279.PNG","l.b0023.17",120
"include_80_90","r05625_crop_l.b0032.21_start_90_resid_279.PNG","l.b0032.21",90
"include_80_90","r05632_crop_w.b0012.7_start_270_resid_279.PNG","w.b0012.7",270
"include_80_90","r05635_crop_w.b0037.17_start_240_resid_279.PNG","w.b0037.17",240
"include_80_90","r05636_crop_w.b0041.30_start_0_resid_279.PNG","w.b0041.30",0
"include_80_90","r05642_crop_l.b0031.5_start_180_resid_278.PNG","l.b0031.5",180
"include_80_90","r05647_crop_l.b0043.56_start_180_resid_278.PNG","l.b0043.56",180
"include_80_90","r05650_crop_l.b0049.15_start_0_resid_278.PNG","l.b0049.15",0
"include_80_90","r05651_crop_l.b0049.24_start_120_resid_278.PNG","l.b0049.24",120
"include_80_90","r05652_crop_l.b0050.18_start_180_resid_278.PNG","l.b0050.18",180
